filename,file_path,classes,bboxes,instances,timepoints,set,fold
Rektum_2_clip_0445_4.jpg,/home/j566n/SAVEOR_Yolo/FO_frames/Rektum_2/Rektum_2_clip_0445_4.jpg,['Sponge'],"[(203.015, 165.45, 73.25, 150.7)]",[1],['00:37:09'],train,1.0
Rektum_2_clip_0446_0.jpg,/home/j566n/SAVEOR_Yolo/FO_frames/Rektum_2/Rektum_2_clip_0446_0.jpg,['Sponge'],"[(204.52499999999998, 189.99, 77.21, 179.42)]",[1],['00:37:10'],train,4.0
Rektum_2_clip_0446_1.jpg,/home/j566n/SAVEOR_Yolo/FO_frames/Rektum_2/Rektum_2_clip_0446_1.jpg,['Sponge'],"[(204.07, 189.55, 81.0, 187.98)]",[1],['00:37:11'],train,4.0
Rektum_2_clip_0446_2.jpg,/home/j566n/SAVEOR_Yolo/FO_frames/Rektum_2/Rektum_2_clip_0446_2.jpg,['Sponge'],"[(203.865, 179.75, 75.93, 159.5)]",[1],['00:37:12'],train,4.0
Rektum_2_clip_0446_3.jpg,/home/j566n/SAVEOR_Yolo/FO_frames/Rektum_2/Rektum_2_clip_0446_3.jpg,['Sponge'],"[(212.815, 174.35500000000002, 93.71, 202.03)]",[1],['00:37:13'],train,2.0
Rektum_2_clip_0446_4.jpg,/home/j566n/SAVEOR_Yolo/FO_frames/Rektum_2/Rektum_2_clip_0446_4.jpg,['Sponge'],"[(220.07, 177.9, 114.58, 213.62)]",[1],['00:37:14'],train,4.0
Rektum_2_clip_0447_0.jpg,/home/j566n/SAVEOR_Yolo/FO_frames/Rektum_2/Rektum_2_clip_0447_0.jpg,['Sponge'],"[(220.845, 174.18, 111.71, 206.36)]",[1],['00:37:15'],train,2.0
Rektum_2_clip_0447_1.jpg,/home/j566n/SAVEOR_Yolo/FO_frames/Rektum_2/Rektum_2_clip_0447_1.jpg,['Sponge'],"[(220.265, 168.57999999999998, 112.75, 205.14)]",[1],['00:37:16'],train,0.0
Rektum_2_clip_0447_2.jpg,/home/j566n/SAVEOR_Yolo/FO_frames/Rektum_2/Rektum_2_clip_0447_2.jpg,['Sponge'],"[(227.14999999999998, 176.26, 124.1, 227.7)]",[1],['00:37:17'],train,0.0
Rektum_2_clip_0447_3.jpg,/home/j566n/SAVEOR_Yolo/FO_frames/Rektum_2/Rektum_2_clip_0447_3.jpg,['Sponge'],"[(238.725, 230.82999999999998, 150.25, 364.34)]",[1],['00:37:18'],train,4.0
Rektum_2_clip_0447_4.jpg,/home/j566n/SAVEOR_Yolo/FO_frames/Rektum_2/Rektum_2_clip_0447_4.jpg,['Sponge'],"[(258.98, 259.9, 190.56, 463.18)]",[1],['00:37:19'],train,1.0
Rektum_2_clip_0448_0.jpg,/home/j566n/SAVEOR_Yolo/FO_frames/Rektum_2/Rektum_2_clip_0448_0.jpg,['Sponge'],"[(247.575, 204.685, 165.97, 357.51)]",[1],['00:37:20'],train,1.0
Rektum_2_clip_0448_3.jpg,/home/j566n/SAVEOR_Yolo/FO_frames/Rektum_2/Rektum_2_clip_0448_3.jpg,['Sponge'],"[(318.135, 86.685, 115.89, 139.37)]",[1],['00:37:23'],train,1.0
Rektum_2_clip_0448_4.jpg,/home/j566n/SAVEOR_Yolo/FO_frames/Rektum_2/Rektum_2_clip_0448_4.jpg,['Sponge'],"[(263.165, 123.82, 190.67, 243.16)]",[1],['00:37:24'],train,4.0
Rektum_2_clip_0449_0.jpg,/home/j566n/SAVEOR_Yolo/FO_frames/Rektum_2/Rektum_2_clip_0449_0.jpg,['Sponge'],"[(272.25, 165.05, 216.7, 330.1)]",[1],['00:37:25'],train,3.0
Rektum_2_clip_0449_1.jpg,/home/j566n/SAVEOR_Yolo/FO_frames/Rektum_2/Rektum_2_clip_0449_1.jpg,['Sponge'],"[(274.61, 153.43, 217.42, 306.86)]",[1],['00:37:26'],train,4.0
Rektum_2_clip_0449_2.jpg,/home/j566n/SAVEOR_Yolo/FO_frames/Rektum_2/Rektum_2_clip_0449_2.jpg,['Sponge'],"[(317.95, 39.05, 126.7, 78.1)]",[1],['00:37:27'],train,0.0
Rektum_2_clip_0449_3.jpg,/home/j566n/SAVEOR_Yolo/FO_frames/Rektum_2/Rektum_2_clip_0449_3.jpg,['Sponge'],"[(367.375, 22.065, 101.01, 44.13)]",[1],['00:37:28'],train,4.0
Rektum_2_clip_0449_4.jpg,/home/j566n/SAVEOR_Yolo/FO_frames/Rektum_2/Rektum_2_clip_0449_4.jpg,['Sponge'],"[(374.26500000000004, 40.144999999999996, 175.21, 80.27)]",[1],['00:37:29'],train,1.0
Rektum_2_clip_0451_0.jpg,/home/j566n/SAVEOR_Yolo/FO_frames/Rektum_2/Rektum_2_clip_0451_0.jpg,['Sponge'],"[(348.485, 47.185, 206.17, 94.37)]",[1],['00:37:35'],train,0.0
Rektum_2_clip_0451_1.jpg,/home/j566n/SAVEOR_Yolo/FO_frames/Rektum_2/Rektum_2_clip_0451_1.jpg,['Sponge'],"[(355.935, 47.745, 202.03, 95.49)]",[1],['00:37:36'],train,4.0
Rektum_2_clip_0451_2.jpg,/home/j566n/SAVEOR_Yolo/FO_frames/Rektum_2/Rektum_2_clip_0451_2.jpg,['Sponge'],"[(356.2, 49.4, 210.78, 98.8)]",[1],['00:37:37'],train,2.0
Rektum_2_clip_0451_3.jpg,/home/j566n/SAVEOR_Yolo/FO_frames/Rektum_2/Rektum_2_clip_0451_3.jpg,['Sponge'],"[(344.195, 52.14, 211.41, 104.28)]",[1],['00:37:38'],train,2.0
Rektum_2_clip_0451_4.jpg,/home/j566n/SAVEOR_Yolo/FO_frames/Rektum_2/Rektum_2_clip_0451_4.jpg,['Sponge'],"[(344.1, 47.5, 219.8, 95.0)]",[1],['00:37:39'],train,1.0
Rektum_2_clip_0452_0.jpg,/home/j566n/SAVEOR_Yolo/FO_frames/Rektum_2/Rektum_2_clip_0452_0.jpg,['Sponge'],"[(344.75, 45.7, 222.9, 91.4)]",[1],['00:37:40'],train,3.0
Rektum_2_clip_0452_1.jpg,/home/j566n/SAVEOR_Yolo/FO_frames/Rektum_2/Rektum_2_clip_0452_1.jpg,['Sponge'],"[(344.13, 55.085, 236.46, 110.17)]",[1],['00:37:41'],train,1.0
Rektum_2_clip_0452_2.jpg,/home/j566n/SAVEOR_Yolo/FO_frames/Rektum_2/Rektum_2_clip_0452_2.jpg,['Sponge'],"[(344.1, 42.25, 219.84, 84.5)]",[1],['00:37:42'],train,0.0
Rektum_2_clip_0452_3.jpg,/home/j566n/SAVEOR_Yolo/FO_frames/Rektum_2/Rektum_2_clip_0452_3.jpg,['Sponge'],"[(343.28, 43.81, 224.68, 87.62)]",[1],['00:37:43'],train,1.0
Rektum_2_clip_0452_4.jpg,/home/j566n/SAVEOR_Yolo/FO_frames/Rektum_2/Rektum_2_clip_0452_4.jpg,['Sponge'],"[(347.96999999999997, 52.65, 245.54, 105.3)]",[1],['00:37:44'],train,0.0
Rektum_2_clip_0453_0.jpg,/home/j566n/SAVEOR_Yolo/FO_frames/Rektum_2/Rektum_2_clip_0453_0.jpg,['Sponge'],"[(360.885, 42.795, 223.93, 85.59)]",[1],['00:37:45'],train,1.0
Rektum_2_clip_0453_1.jpg,/home/j566n/SAVEOR_Yolo/FO_frames/Rektum_2/Rektum_2_clip_0453_1.jpg,['Sponge'],"[(353.37, 45.8, 234.92, 91.6)]",[1],['00:37:46'],train,0.0
Rektum_2_clip_0453_2.jpg,/home/j566n/SAVEOR_Yolo/FO_frames/Rektum_2/Rektum_2_clip_0453_2.jpg,['Sponge'],"[(316.345, 63.315, 220.53, 126.63)]",[1],['00:37:47'],train,0.0
Rektum_2_clip_0453_3.jpg,/home/j566n/SAVEOR_Yolo/FO_frames/Rektum_2/Rektum_2_clip_0453_3.jpg,['Sponge'],"[(291.595, 75.455, 192.19, 147.53)]",[1],['00:37:48'],train,4.0
Rektum_2_clip_0453_4.jpg,/home/j566n/SAVEOR_Yolo/FO_frames/Rektum_2/Rektum_2_clip_0453_4.jpg,['Sponge'],"[(303.005, 73.38, 200.89, 146.76)]",[1],['00:37:49'],train,2.0
Rektum_2_clip_0454_0.jpg,/home/j566n/SAVEOR_Yolo/FO_frames/Rektum_2/Rektum_2_clip_0454_0.jpg,['Sponge'],"[(347.40000000000003, 28.375, 55.6, 56.25)]",[1],['00:37:50'],train,1.0
Rektum_2_clip_0454_1.jpg,/home/j566n/SAVEOR_Yolo/FO_frames/Rektum_2/Rektum_2_clip_0454_1.jpg,['Sponge'],"[(271.43, 72.735, 112.94, 110.37)]",[1],['00:37:51'],train,0.0
Rektum_2_clip_0454_3.jpg,/home/j566n/SAVEOR_Yolo/FO_frames/Rektum_2/Rektum_2_clip_0454_3.jpg,['Sponge'],"[(252.015, 80.35499999999999, 68.53, 83.55)]",[1],['00:37:53'],train,0.0
Rektum_2_clip_0454_4.jpg,/home/j566n/SAVEOR_Yolo/FO_frames/Rektum_2/Rektum_2_clip_0454_4.jpg,['Sponge'],"[(276.2, 73.61, 104.82, 121.46)]",[1],['00:37:54'],train,1.0
Rektum_2_clip_0455_0.jpg,/home/j566n/SAVEOR_Yolo/FO_frames/Rektum_2/Rektum_2_clip_0455_0.jpg,['Sponge'],"[(269.88, 84.765, 110.96, 115.89)]",[1],['00:37:55'],train,0.0
Rektum_2_clip_0455_1.jpg,/home/j566n/SAVEOR_Yolo/FO_frames/Rektum_2/Rektum_2_clip_0455_1.jpg,['Sponge'],"[(277.385, 111.2, 207.17, 222.4)]",[1],['00:37:56'],train,1.0
Rektum_2_clip_0455_2.jpg,/home/j566n/SAVEOR_Yolo/FO_frames/Rektum_2/Rektum_2_clip_0455_2.jpg,['Sponge'],"[(269.53, 109.28, 189.74, 206.44)]",[1],['00:37:57'],train,1.0
Rektum_2_clip_0455_3.jpg,/home/j566n/SAVEOR_Yolo/FO_frames/Rektum_2/Rektum_2_clip_0455_3.jpg,['Sponge'],"[(282.215, 165.7, 234.23, 331.4)]",[1],['00:37:58'],train,1.0
Rektum_2_clip_0455_4.jpg,/home/j566n/SAVEOR_Yolo/FO_frames/Rektum_2/Rektum_2_clip_0455_4.jpg,['Sponge'],"[(278.5, 94.05, 198.4, 188.1)]",[1],['00:37:59'],train,2.0
Rektum_2_clip_0456_0.jpg,/home/j566n/SAVEOR_Yolo/FO_frames/Rektum_2/Rektum_2_clip_0456_0.jpg,['Sponge'],"[(290.07, 103.45, 229.84, 206.9)]",[1],['00:38:00'],train,1.0
Rektum_2_clip_0456_1.jpg,/home/j566n/SAVEOR_Yolo/FO_frames/Rektum_2/Rektum_2_clip_0456_1.jpg,['Sponge'],"[(294.54, 147.12, 258.48, 294.24)]",[1],['00:38:01'],train,4.0
Rektum_2_clip_0456_2.jpg,/home/j566n/SAVEOR_Yolo/FO_frames/Rektum_2/Rektum_2_clip_0456_2.jpg,['Sponge'],"[(294.96, 64.055, 184.98, 128.11)]",[1],['00:38:02'],train,4.0
Rektum_2_clip_0456_3.jpg,/home/j566n/SAVEOR_Yolo/FO_frames/Rektum_2/Rektum_2_clip_0456_3.jpg,['Sponge'],"[(315.475, 53.595, 158.35, 107.19)]",[1],['00:38:03'],train,2.0
Rektum_2_clip_0456_4.jpg,/home/j566n/SAVEOR_Yolo/FO_frames/Rektum_2/Rektum_2_clip_0456_4.jpg,['Sponge'],"[(322.535, 33.45, 101.13, 66.9)]",[1],['00:38:04'],train,4.0
Rektum_2_clip_0457_2.jpg,/home/j566n/SAVEOR_Yolo/FO_frames/Rektum_2/Rektum_2_clip_0457_2.jpg,['Sponge'],"[(311.9, 42.125, 119.1, 84.25)]",[1],['00:38:07'],train,3.0
Rektum_2_clip_0457_3.jpg,/home/j566n/SAVEOR_Yolo/FO_frames/Rektum_2/Rektum_2_clip_0457_3.jpg,['Sponge'],"[(291.78, 51.205, 126.36, 87.25)]",[1],['00:38:08'],train,4.0
Rektum_2_clip_0457_4.jpg,/home/j566n/SAVEOR_Yolo/FO_frames/Rektum_2/Rektum_2_clip_0457_4.jpg,['Sponge'],"[(255.03, 74.455, 83.26, 83.49)]",[1],['00:38:09'],train,3.0
Rektum_2_clip_0458_1.jpg,/home/j566n/SAVEOR_Yolo/FO_frames/Rektum_2/Rektum_2_clip_0458_1.jpg,['Sponge'],"[(291.665, 66.57, 163.27, 133.14)]",[1],['00:38:11'],train,1.0
Rektum_2_clip_0458_2.jpg,/home/j566n/SAVEOR_Yolo/FO_frames/Rektum_2/Rektum_2_clip_0458_2.jpg,['Sponge'],"[(294.135, 56.975, 140.95, 113.95)]",[1],['00:38:12'],train,1.0
Rektum_2_clip_0458_3.jpg,/home/j566n/SAVEOR_Yolo/FO_frames/Rektum_2/Rektum_2_clip_0458_3.jpg,['Sponge'],"[(296.03499999999997, 53.055, 121.31, 100.21)]",[1],['00:38:13'],train,0.0
Rektum_2_clip_0458_4.jpg,/home/j566n/SAVEOR_Yolo/FO_frames/Rektum_2/Rektum_2_clip_0458_4.jpg,['Sponge'],"[(298.09000000000003, 55.055, 147.2, 104.91)]",[1],['00:38:14'],train,2.0
Rektum_2_clip_0459_0.jpg,/home/j566n/SAVEOR_Yolo/FO_frames/Rektum_2/Rektum_2_clip_0459_0.jpg,['Sponge'],"[(276.845, 57.32, 96.09, 74.44)]",[1],['00:38:15'],train,1.0
Rektum_2_clip_0459_1.jpg,/home/j566n/SAVEOR_Yolo/FO_frames/Rektum_2/Rektum_2_clip_0459_1.jpg,['Sponge'],"[(267.1, 63.325, 76.16, 69.65)]",[1],['00:38:16'],train,2.0
Rektum_2_clip_0459_2.jpg,/home/j566n/SAVEOR_Yolo/FO_frames/Rektum_2/Rektum_2_clip_0459_2.jpg,['Sponge'],"[(262.23, 69.77000000000001, 75.16, 64.2)]",[1],['00:38:17'],train,2.0
Rektum_2_clip_0459_3.jpg,/home/j566n/SAVEOR_Yolo/FO_frames/Rektum_2/Rektum_2_clip_0459_3.jpg,['Sponge'],"[(287.345, 63.91, 159.61, 127.82)]",[1],['00:38:18'],train,1.0
Rektum_2_clip_0459_4.jpg,/home/j566n/SAVEOR_Yolo/FO_frames/Rektum_2/Rektum_2_clip_0459_4.jpg,['Sponge'],"[(275.585, 60.645, 96.83, 84.37)]",[1],['00:38:19'],train,3.0
Rektum_2_clip_0460_0.jpg,/home/j566n/SAVEOR_Yolo/FO_frames/Rektum_2/Rektum_2_clip_0460_0.jpg,['Sponge'],"[(250.32, 203.17000000000002, 169.92, 378.06)]",[1],['00:38:20'],train,0.0
Rektum_2_clip_0460_1.jpg,/home/j566n/SAVEOR_Yolo/FO_frames/Rektum_2/Rektum_2_clip_0460_1.jpg,['Sponge'],"[(353.83500000000004, 159.225, 275.61, 318.45)]",[1],['00:38:21'],train,0.0
Rektum_2_clip_0460_2.jpg,/home/j566n/SAVEOR_Yolo/FO_frames/Rektum_2/Rektum_2_clip_0460_2.jpg,['Sponge'],"[(464.985, 42.04, 79.77, 84.08)]",[1],['00:38:22'],train,0.0
Rektum_2_clip_0460_3.jpg,/home/j566n/SAVEOR_Yolo/FO_frames/Rektum_2/Rektum_2_clip_0460_3.jpg,['Sponge'],"[(395.615, 104.85, 249.83, 209.7)]",[1],['00:38:23'],train,3.0
Rektum_2_clip_0460_4.jpg,/home/j566n/SAVEOR_Yolo/FO_frames/Rektum_2/Rektum_2_clip_0460_4.jpg,['Sponge'],"[(411.13, 107.78, 265.06, 215.56)]",[1],['00:38:24'],train,1.0
Rektum_2_clip_0461_0.jpg,/home/j566n/SAVEOR_Yolo/FO_frames/Rektum_2/Rektum_2_clip_0461_0.jpg,['Sponge'],"[(382.025, 74.0, 253.11, 148.0)]",[1],['00:38:25'],train,0.0
Rektum_2_clip_0461_1.jpg,/home/j566n/SAVEOR_Yolo/FO_frames/Rektum_2/Rektum_2_clip_0461_1.jpg,['Sponge'],"[(376.075, 63.74, 246.41, 127.48)]",[1],['00:38:26'],train,1.0
Rektum_2_clip_0461_2.jpg,/home/j566n/SAVEOR_Yolo/FO_frames/Rektum_2/Rektum_2_clip_0461_2.jpg,['Sponge'],"[(373.195, 140.25, 286.59, 280.5)]",[1],['00:38:27'],train,0.0
Rektum_2_clip_0461_3.jpg,/home/j566n/SAVEOR_Yolo/FO_frames/Rektum_2/Rektum_2_clip_0461_3.jpg,['Sponge'],"[(422.8, 63.13, 195.9, 126.26)]",[1],['00:38:28'],train,2.0
Rektum_2_clip_0461_4.jpg,/home/j566n/SAVEOR_Yolo/FO_frames/Rektum_2/Rektum_2_clip_0461_4.jpg,['Sponge'],"[(440.125, 52.5, 144.07, 105.0)]",[1],['00:38:29'],train,3.0
Rektum_2_clip_0462_0.jpg,/home/j566n/SAVEOR_Yolo/FO_frames/Rektum_2/Rektum_2_clip_0462_0.jpg,['Sponge'],"[(431.35499999999996, 54.54, 155.03, 109.08)]",[1],['00:38:30'],train,2.0
Rektum_2_clip_0462_1.jpg,/home/j566n/SAVEOR_Yolo/FO_frames/Rektum_2/Rektum_2_clip_0462_1.jpg,['Sponge'],"[(398.16999999999996, 75.855, 256.96, 151.71)]",[1],['00:38:31'],train,1.0
Rektum_2_clip_0462_2.jpg,/home/j566n/SAVEOR_Yolo/FO_frames/Rektum_2/Rektum_2_clip_0462_2.jpg,['Sponge'],"[(405.45000000000005, 103.7, 257.3, 207.4)]",[1],['00:38:32'],train,0.0
Rektum_2_clip_0462_3.jpg,/home/j566n/SAVEOR_Yolo/FO_frames/Rektum_2/Rektum_2_clip_0462_3.jpg,['Sponge'],"[(398.025, 98.195, 263.75, 196.39)]",[1],['00:38:33'],train,2.0
Rektum_2_clip_0462_4.jpg,/home/j566n/SAVEOR_Yolo/FO_frames/Rektum_2/Rektum_2_clip_0462_4.jpg,['Sponge'],"[(412.08500000000004, 51.85, 197.43, 103.7)]",[1],['00:38:34'],train,2.0
Rektum_2_clip_0463_0.jpg,/home/j566n/SAVEOR_Yolo/FO_frames/Rektum_2/Rektum_2_clip_0463_0.jpg,['Sponge'],"[(381.855, 53.065, 263.15, 106.13)]",[1],['00:38:35'],train,1.0
Rektum_2_clip_0463_3.jpg,/home/j566n/SAVEOR_Yolo/FO_frames/Rektum_2/Rektum_2_clip_0463_3.jpg,['Sponge'],"[(394.98, 20.295, 120.88, 40.59)]",[1],['00:38:38'],train,4.0
Rektum_2_clip_0463_4.jpg,/home/j566n/SAVEOR_Yolo/FO_frames/Rektum_2/Rektum_2_clip_0463_4.jpg,['Sponge'],"[(383.43499999999995, 39.115, 227.07, 78.23)]",[1],['00:38:39'],train,1.0
Rektum_2_clip_0465_3.jpg,/home/j566n/SAVEOR_Yolo/FO_frames/Rektum_2/Rektum_2_clip_0465_3.jpg,['Sponge'],"[(340.265, 120.35, 313.93, 240.7)]",[1],['00:38:48'],train,4.0
Rektum_2_clip_0465_4.jpg,/home/j566n/SAVEOR_Yolo/FO_frames/Rektum_2/Rektum_2_clip_0465_4.jpg,['Sponge'],"[(420.095, 109.89500000000001, 243.45, 219.27)]",[1],['00:38:49'],train,1.0
Rektum_2_clip_0466_1.jpg,/home/j566n/SAVEOR_Yolo/FO_frames/Rektum_2/Rektum_2_clip_0466_1.jpg,['Sponge'],"[(339.9, 268.55, 348.4, 537.1)]",[1],['00:38:51'],train,4.0
Rektum_2_clip_0466_2.jpg,/home/j566n/SAVEOR_Yolo/FO_frames/Rektum_2/Rektum_2_clip_0466_2.jpg,['Sponge'],"[(331.39, 269.565, 334.2, 538.23)]",[1],['00:38:52'],train,2.0
Rektum_2_clip_0466_3.jpg,/home/j566n/SAVEOR_Yolo/FO_frames/Rektum_2/Rektum_2_clip_0466_3.jpg,['Sponge'],"[(323.95500000000004, 268.255, 316.69, 536.51)]",[1],['00:38:53'],train,0.0
Rektum_2_clip_0466_4.jpg,/home/j566n/SAVEOR_Yolo/FO_frames/Rektum_2/Rektum_2_clip_0466_4.jpg,['Sponge'],"[(331.85, 268.85, 328.3, 537.7)]",[1],['00:38:54'],train,0.0
Rektum_2_clip_0468_0.jpg,/home/j566n/SAVEOR_Yolo/FO_frames/Rektum_2/Rektum_2_clip_0468_0.jpg,['Sponge'],"[(326.84, 268.5, 321.28, 537.0)]",[1],['00:39:00'],train,2.0
Rektum_2_clip_0468_1.jpg,/home/j566n/SAVEOR_Yolo/FO_frames/Rektum_2/Rektum_2_clip_0468_1.jpg,['Sponge'],"[(325.9, 269.14, 321.34, 538.28)]",[1],['00:39:01'],train,0.0
Rektum_2_clip_0468_2.jpg,/home/j566n/SAVEOR_Yolo/FO_frames/Rektum_2/Rektum_2_clip_0468_2.jpg,['Sponge'],"[(330.74, 268.65, 329.28, 537.3)]",[1],['00:39:02'],train,0.0
Rektum_2_clip_0468_3.jpg,/home/j566n/SAVEOR_Yolo/FO_frames/Rektum_2/Rektum_2_clip_0468_3.jpg,['Sponge'],"[(337.385, 270.0, 347.03, 540.0)]",[1],['00:39:03'],train,4.0
Rektum_2_clip_0468_4.jpg,/home/j566n/SAVEOR_Yolo/FO_frames/Rektum_2/Rektum_2_clip_0468_4.jpg,['Sponge'],"[(324.73, 269.385, 319.24, 538.77)]",[1],['00:39:04'],train,0.0
Rektum_2_clip_0469_0.jpg,/home/j566n/SAVEOR_Yolo/FO_frames/Rektum_2/Rektum_2_clip_0469_0.jpg,['Sponge'],"[(331.755, 278.83, 327.29, 519.9)]",[1],['00:39:05'],train,0.0
Rektum_2_clip_0469_1.jpg,/home/j566n/SAVEOR_Yolo/FO_frames/Rektum_2/Rektum_2_clip_0469_1.jpg,['Sponge'],"[(316.615, 256.0, 302.57, 512.0)]",[1],['00:39:06'],train,3.0
Rektum_2_clip_0469_2.jpg,/home/j566n/SAVEOR_Yolo/FO_frames/Rektum_2/Rektum_2_clip_0469_2.jpg,['Sponge'],"[(314.69500000000005, 256.84, 296.79, 509.88)]",[1],['00:39:07'],train,1.0
Rektum_2_clip_0469_3.jpg,/home/j566n/SAVEOR_Yolo/FO_frames/Rektum_2/Rektum_2_clip_0469_3.jpg,['Sponge'],"[(317.82, 273.485, 303.8, 533.03)]",[1],['00:39:08'],train,0.0
Rektum_2_clip_0469_4.jpg,/home/j566n/SAVEOR_Yolo/FO_frames/Rektum_2/Rektum_2_clip_0469_4.jpg,['Sponge'],"[(298.05999999999995, 256.42, 268.84, 512.84)]",[1],['00:39:09'],train,4.0
Rektum_2_clip_0470_0.jpg,/home/j566n/SAVEOR_Yolo/FO_frames/Rektum_2/Rektum_2_clip_0470_0.jpg,['Sponge'],"[(266.455, 287.6, 200.45, 430.64)]",[1],['00:39:10'],train,2.0
Rektum_2_clip_0470_1.jpg,/home/j566n/SAVEOR_Yolo/FO_frames/Rektum_2/Rektum_2_clip_0470_1.jpg,['Sponge'],"[(314.085, 264.4, 296.83, 528.8)]",[1],['00:39:11'],train,1.0
Rektum_2_clip_0470_2.jpg,/home/j566n/SAVEOR_Yolo/FO_frames/Rektum_2/Rektum_2_clip_0470_2.jpg,['Sponge'],"[(311.525, 268.44, 294.45, 536.88)]",[1],['00:39:12'],train,1.0
Rektum_2_clip_0470_3.jpg,/home/j566n/SAVEOR_Yolo/FO_frames/Rektum_2/Rektum_2_clip_0470_3.jpg,['Sponge'],"[(522.495, 278.5, 414.99, 523.0)]",[1],['00:39:13'],train,3.0
Rektum_2_clip_0470_4.jpg,/home/j566n/SAVEOR_Yolo/FO_frames/Rektum_2/Rektum_2_clip_0470_4.jpg,['Sponge'],"[(533.755, 284.90500000000003, 375.11, 503.97)]",[1],['00:39:14'],train,4.0
Rektum_2_clip_0471_0.jpg,/home/j566n/SAVEOR_Yolo/FO_frames/Rektum_2/Rektum_2_clip_0471_0.jpg,['Sponge'],"[(506.94, 284.21500000000003, 394.88, 506.37)]",[1],['00:39:15'],train,1.0
Rektum_2_clip_0471_1.jpg,/home/j566n/SAVEOR_Yolo/FO_frames/Rektum_2/Rektum_2_clip_0471_1.jpg,['Sponge'],"[(488.56, 284.44, 372.72, 506.12)]",[1],['00:39:16'],train,4.0
Rektum_2_clip_0471_2.jpg,/home/j566n/SAVEOR_Yolo/FO_frames/Rektum_2/Rektum_2_clip_0471_2.jpg,['Sponge'],"[(478.805, 280.5, 359.53, 513.82)]",[1],['00:39:17'],train,3.0
Rektum_2_clip_0471_3.jpg,/home/j566n/SAVEOR_Yolo/FO_frames/Rektum_2/Rektum_2_clip_0471_3.jpg,['Sponge'],"[(485.305, 282.04, 360.73, 509.12)]",[1],['00:39:18'],train,2.0
Rektum_2_clip_0471_4.jpg,/home/j566n/SAVEOR_Yolo/FO_frames/Rektum_2/Rektum_2_clip_0471_4.jpg,['Sponge'],"[(351.86, 306.045, 372.88, 462.11)]",[1],['00:39:19'],train,2.0
Rektum_2_clip_0472_0.jpg,/home/j566n/SAVEOR_Yolo/FO_frames/Rektum_2/Rektum_2_clip_0472_0.jpg,['Sponge'],"[(455.975, 353.57500000000005, 472.07, 365.85)]",[1],['00:39:20'],train,2.0
Rektum_2_clip_0472_1.jpg,/home/j566n/SAVEOR_Yolo/FO_frames/Rektum_2/Rektum_2_clip_0472_1.jpg,['Sponge'],"[(465.05, 363.42499999999995, 494.5, 347.15)]",[1],['00:39:21'],train,0.0
Rektum_2_clip_0472_2.jpg,/home/j566n/SAVEOR_Yolo/FO_frames/Rektum_2/Rektum_2_clip_0472_2.jpg,['Sponge'],"[(458.755, 363.92, 526.17, 352.16)]",[1],['00:39:22'],train,0.0
Rektum_2_clip_0472_3.jpg,/home/j566n/SAVEOR_Yolo/FO_frames/Rektum_2/Rektum_2_clip_0472_3.jpg,['Sponge'],"[(463.025, 440.69, 539.25, 193.02)]",[1],['00:39:23'],train,0.0
Rektum_2_clip_0472_4.jpg,/home/j566n/SAVEOR_Yolo/FO_frames/Rektum_2/Rektum_2_clip_0472_4.jpg,['Sponge'],"[(432.485, 425.33000000000004, 491.67, 229.34)]",[1],['00:39:24'],train,1.0
Rektum_2_clip_0473_1.jpg,/home/j566n/SAVEOR_Yolo/FO_frames/Rektum_2/Rektum_2_clip_0473_1.jpg,['Sponge'],"[(285.935, 506.745, 95.85, 60.51)]",[1],['00:39:26'],train,4.0
Rektum_2_clip_0473_4.jpg,/home/j566n/SAVEOR_Yolo/FO_frames/Rektum_2/Rektum_2_clip_0473_4.jpg,['Sponge'],"[(308.76, 454.115, 269.94, 171.77)]",[1],['00:39:29'],train,1.0
Rektum_2_clip_0474_0.jpg,/home/j566n/SAVEOR_Yolo/FO_frames/Rektum_2/Rektum_2_clip_0474_0.jpg,['Sponge'],"[(366.995, 442.025, 393.77, 195.95)]",[1],['00:39:30'],train,3.0
Rektum_2_clip_0474_1.jpg,/home/j566n/SAVEOR_Yolo/FO_frames/Rektum_2/Rektum_2_clip_0474_1.jpg,['Sponge'],"[(264.41999999999996, 461.56, 173.82, 156.88)]",[1],['00:39:31'],train,4.0
Rektum_2_clip_0474_2.jpg,/home/j566n/SAVEOR_Yolo/FO_frames/Rektum_2/Rektum_2_clip_0474_2.jpg,['Sponge'],"[(304.995, 514.64, 97.41, 44.8)]",[1],['00:39:32'],train,3.0
Rektum_2_clip_0474_3.jpg,/home/j566n/SAVEOR_Yolo/FO_frames/Rektum_2/Rektum_2_clip_0474_3.jpg,['Sponge'],"[(573.4100000000001, 306.02, 388.38, 462.36)]",[1],['00:39:33'],train,3.0
Rektum_2_clip_0474_4.jpg,/home/j566n/SAVEOR_Yolo/FO_frames/Rektum_2/Rektum_2_clip_0474_4.jpg,['Sponge'],"[(280.08000000000004, 457.64500000000004, 195.74, 164.71)]",[1],['00:39:34'],train,4.0
Rektum_2_clip_0475_0.jpg,/home/j566n/SAVEOR_Yolo/FO_frames/Rektum_2/Rektum_2_clip_0475_0.jpg,['Sponge'],"[(294.105, 450.945, 216.79, 172.71)]",[1],['00:39:35'],train,2.0
